gene_id	symbol	entrez	baseMean	log2FoldChange	lfcSE	pvalue	padj	significant
ENSG00000223519	NA	NA	20.1755699754763	-0.502011798753855	0.443581004103458	0.0333398986135149	0.112043285321304	FALSE
ENSG00000204650	LINC02210	147081	138.12646681644	-0.309595175483854	0.170922846917835	0.0334086474971409	0.112225650059243	FALSE
ENSG00000113387	SUB1	10923	2211.95549014975	-0.169148503138135	0.0825662889141027	0.0334482296530676	0.112336672876999	FALSE
ENSG00000197989	SNHG12	85028	193.020514045767	0.312308563306601	0.173414246402499	0.0334607369195609	0.112356738438018	FALSE
ENSG00000159885	ZNF222	7673	50.3020789397331	-0.426028742351764	0.285816736526958	0.0334742977074686	0.112380333060853	FALSE
ENSG00000139746	RBM26	64062	823.893614538898	-0.189255984954611	0.0933665962643397	0.0335416145238922	0.11258435366831	FALSE
ENSG00000182534	MXRA7	439921	6787.93677387814	0.165746504065447	0.0806552066066725	0.0335496372033865	0.112589309319228	FALSE
ENSG00000102390	PBDC1	51260	349.250787387919	-0.2411037023061	0.123738741358565	0.0335669748608128	0.112625517095419	FALSE
ENSG00000061794	MRPS35	60488	572.452740241975	0.216316346115845	0.10872343938712	0.0335945860725049	0.112674197710806	FALSE
ENSG00000092964	DPYSL2	1808	3715.12032867952	-0.228739591310836	0.1160447950549	0.0335935810243158	0.112674197710806	FALSE
ENSG00000204055	NA	NA	16.9901839439401	-0.502416081318175	0.502601474365159	0.0336348829157408	0.112787356456975	FALSE
ENSG00000083457	ITGAE	3682	260.605455430927	0.278936664972715	0.148048056513939	0.0336696338206135	0.112881216546668	FALSE
ENSG00000159579	RSPRY1	89970	832.618732583204	-0.226229608584144	0.115283241372205	0.033675999889584	0.112881216546668	FALSE
ENSG00000156860	FBRS	64319	1076.12475281918	0.182468738280048	0.0890529130254559	0.0337015479064018	0.112944840694116	FALSE
ENSG00000116857	TMEM9	252839	837.256214764859	-0.219798580251484	0.111144844547055	0.033709604919181	0.112949833431715	FALSE
ENSG00000236882	LINC01554	202299	10.3204661565193	0.41470567267188	0.6019031404495	0.0337493353415919	0.113060930763545	FALSE
ENSG00000238184	CD81-AS1	101927682	7.14395582320285	-0.355744010377618	0.561528025556415	0.0337607207103276	0.113077046834844	FALSE
ENSG00000213285	RPL23AP45	729764	37.5285166133926	-0.443043260650509	0.309025149843199	0.0337855491844777	0.113138173758534	FALSE
ENSG00000102119	EMD	2010	877.210790042658	0.198880660854898	0.0990708125811618	0.033811483972239	0.113202980891286	FALSE
ENSG00000176681	LRRC37A	9884	293.624326425985	-0.251696567562681	0.129772247124152	0.0338288610104922	0.113217081245272	FALSE
ENSG00000235373	NA	NA	60.8692002784505	-0.38313584640096	0.234828597289431	0.0338272599635475	0.113217081245272	FALSE
ENSG00000057935	MTA3	57504	812.698413365586	-0.18748320673908	0.0928980981127805	0.0338642454998196	0.113313454932178	FALSE
ENSG00000074855	ANO8	57719	154.819072364184	-0.301781348423057	0.164827765878457	0.0338709209927241	0.113313746382778	FALSE
ENSG00000143942	CHAC2	494143	13.3270421710144	0.509700944477919	0.533432010522576	0.0339321604857254	0.113496118667698	FALSE
ENSG00000163950	SLBP	7884	724.346644690287	0.201997294746479	0.100801505877866	0.0339386323802529	0.113496118667698	FALSE
ENSG00000091592	NLRP1	22861	1503.61945279643	-0.176678728652148	0.0860553533577292	0.033965004220107	0.113562229312135	FALSE
ENSG00000109320	NFKB1	4790	1064.05672827193	-0.193428572155567	0.0968557967389886	0.0340602560536446	0.113858570236469	FALSE
ENSG00000112130	RNF8	9025	376.516125499387	0.241644401739909	0.122763690796207	0.0341083602704998	0.113866271372229	FALSE
ENSG00000132639	SNAP25	6616	164.039111546445	-0.423164820359679	0.304516789409183	0.0340821523781525	0.113866271372229	FALSE
ENSG00000157429	ZNF19	7567	43.3808467948892	-0.417315648484154	0.274919566287971	0.0341155239479676	0.113866271372229	FALSE
ENSG00000165671	NSD1	64324	1395.78553959014	-0.174975352215225	0.0860993848921959	0.0340946107313549	0.113866271372229	FALSE
ENSG00000171943	SRGAP2C	653464	562.017213218054	-0.217382411333143	0.109967697803819	0.0341103777573303	0.113866271372229	FALSE
ENSG00000204256	BRD2	6046	3178.86199798618	-0.175184332635687	0.0861957048298973	0.0341019603113913	0.113866271372229	FALSE
ENSG00000224165	DNAJC27-AS1	729723	11.4701526499373	-0.494349821236695	0.590225059348599	0.034113549382684	0.113866271372229	FALSE
ENSG00000255651	NA	NA	9.98882706543851	-0.48964816782843	0.615221778966292	0.0341073740113649	0.113866271372229	FALSE
ENSG00000185621	LMLN	89782	402.130840974609	-0.229658802410935	0.116966534107812	0.0341467028244335	0.113948223103887	FALSE
ENSG00000108784	NAGLU	4669	1222.87039405694	0.171734297415715	0.0843103274805717	0.0342043737107213	0.114107523906516	FALSE
ENSG00000184014	DENND5A	23258	3473.93195133757	0.157751855522635	0.0778962037804605	0.0342077093587997	0.114107523906516	FALSE
ENSG00000174799	CEP135	9662	184.102024477549	-0.285241093279652	0.153189679466875	0.0342333927261739	0.11417105322813	FALSE
ENSG00000179833	SERTAD2	9792	906.24550134621	-0.197961853146521	0.0989654776440359	0.0342487481791255	0.114200120188596	FALSE
ENSG00000074696	HACD3	51495	1997.14009550498	-0.166544767724995	0.0816370168033039	0.0342852326981231	0.114299615657108	FALSE
ENSG00000133247	KMT5C	84787	68.9150936714546	-0.365200030624993	0.218686381039622	0.0343304807554488	0.114428282657551	FALSE
ENSG00000167766	ZNF83	55769	835.915136052873	-0.198562095452356	0.0993475114892903	0.0343703331343407	0.114538918732324	FALSE
ENSG00000103018	CYB5B	80777	889.620158119734	-0.183770890516193	0.0909923128222448	0.034433743852877	0.114728004751188	FALSE
ENSG00000196557	CACNA1H	8912	46.8448234599442	-0.463286003256571	0.347062457073848	0.0344416082307107	0.114731981398411	FALSE
ENSG00000108819	PPP1R9B	84687	1533.93517857186	-0.199411136539076	0.0998206368744338	0.0344638494227017	0.114783839314687	FALSE
ENSG00000172167	MTBP	27085	41.1449510108175	-0.434673840075384	0.301564110309922	0.0345413957610068	0.115019838469227	FALSE
ENSG00000128335	APOL2	23780	1079.07554446079	0.233859498961862	0.120183562252641	0.0345799593866657	0.115125962348289	FALSE
ENSG00000105364	MRPL4	51073	313.439269888803	0.237156851831935	0.121851703068809	0.0346385306207247	0.115298642954489	FALSE
ENSG00000154803	FLCN	201163	992.914673569547	-0.2082025656122	0.104899561029356	0.0347470584469889	0.115631876364664	FALSE
ENSG00000163521	GLB1L	79411	226.819682718673	-0.268009542464188	0.14184912175746	0.0347520884312429	0.115631876364664	FALSE
ENSG00000196205	NA	NA	104632.888978986	-0.179978081259018	0.0875783305921215	0.034779079393608	0.115699301062024	FALSE
ENSG00000111269	CREBL2	1389	1955.01327151379	0.189760665025445	0.0944375928690208	0.0348073026349408	0.11577079830175	FALSE
ENSG00000145075	NA	NA	428.324744457362	0.246301835597037	0.127823830906938	0.0348242763575632	0.115804858676282	FALSE
ENSG00000136709	WDR33	55339	938.312110005073	0.206258951599484	0.103843928553405	0.0348905349569276	0.115957934439459	FALSE
ENSG00000181523	SGSH	6448	1347.13175956451	-0.181016931667859	0.0901437818408658	0.0348780665662692	0.115957934439459	FALSE
ENSG00000186395	KRT10	3858	196.437260933624	0.301259427219466	0.164974655250308	0.0348877679816438	0.115957934439459	FALSE
ENSG00000034063	NA	NA	85.1311294900813	-0.426147079058679	0.301737167199736	0.0349292954448578	0.116064326189356	FALSE
ENSG00000100580	TMED8	283578	377.154463309958	0.253503901219031	0.132818358460406	0.0349651170572342	0.11616091332188	FALSE
ENSG00000084774	CAD	790	1081.82446245164	0.227491655313579	0.11664404632086	0.0349845620657665	0.116203067394577	FALSE
ENSG00000086189	DIMT1	27292	501.416456025697	0.204817765773681	0.103626627242147	0.03501211666014	0.116249690045897	FALSE
ENSG00000090674	MCOLN1	57192	499.649087862254	0.22311235811516	0.113831330115319	0.0350061206051985	0.116249690045897	FALSE
ENSG00000136928	GABBR2	9568	140.060930205618	0.338854480893035	0.507585943712185	0.0351024822140322	0.116527232503212	FALSE
ENSG00000187097	ENTPD5	957	343.148832450363	0.261913126381934	0.13867844288905	0.0351169574079464	0.116552788587277	FALSE
ENSG00000153291	SLC25A27	9481	537.104178300626	0.223382656746239	0.114117267316905	0.0351448960482829	0.116623011216364	FALSE
ENSG00000150459	SAP18	10284	2032.85867283314	0.167301890205786	0.082814908245965	0.035173420127239	0.116689893440063	FALSE
ENSG00000176542	USF3	205717	810.561763805507	-0.196857755201246	0.0986830780920695	0.0351786207039205	0.116689893440063	FALSE
ENSG00000267547	NA	NA	26.1400216899195	0.467901085212918	0.481952593627749	0.0352925846811797	0.117045345918166	FALSE
ENSG00000100036	SLC35E4	339665	95.0699940625725	0.345116502850357	0.202248097386568	0.0353371880220375	0.117170676073072	FALSE
ENSG00000140948	ZCCHC14	23174	1390.72223639218	-0.197291913978055	0.0989261766507648	0.0353589423932769	0.117220210143016	FALSE
ENSG00000007080	CCDC124	115098	650.438679025307	0.217817529375933	0.110464017986038	0.0353756867125413	0.117221177082519	FALSE
ENSG00000064787	BCAS1	8537	4.32013201134237	-0.227319406488477	0.425488692865254	0.0353937135278511	0.117221177082519	FALSE
ENSG00000116670	MAD2L2	10459	341.41613545449	0.226822433756422	0.117176707299862	0.0354043497052085	0.117221177082519	FALSE
ENSG00000134001	EIF2S1	1965	1024.43276385038	0.180555953384565	0.089671293982266	0.0353987283099666	0.117221177082519	FALSE
ENSG00000155016	CYP2U1	113612	1218.85837718902	0.20676164019657	0.104067215773256	0.0354138359403718	0.117221177082519	FALSE
ENSG00000158423	RIBC1	158787	12.2399778184756	-0.480194786689371	0.571172157627988	0.0354088644435633	0.117221177082519	FALSE
ENSG00000198695	ND6	4541	19596.6297189339	0.209038688772239	0.104863783591951	0.0354205742948923	0.117221177082519	FALSE
ENSG00000223403	MIR381HG	378881	71.8655428538011	-0.38712758656687	0.242957431947248	0.035388632508415	0.117221177082519	FALSE
ENSG00000272282	NA	NA	9.0658714630363	-0.430073061151682	0.60982081990746	0.0353769984157113	0.117221177082519	FALSE
ENSG00000110060	PUS3	83480	150.807050624332	-0.294627131950503	0.161229516229687	0.0354841080853965	0.117363687492449	FALSE
ENSG00000157014	TATDN2	9797	295.778802685516	0.261784450346844	0.1381848224139	0.035480708146397	0.117363687492449	FALSE
ENSG00000182118	FAM89A	375061	86.5166178928263	0.338364652066604	0.19596412327156	0.0354715716135977	0.117363687492449	FALSE
ENSG00000265298	NA	NA	64.6713048743688	0.379244463953198	0.235024068601928	0.0355222944238704	0.117467398922543	FALSE
ENSG00000212907	ND4L	4539	5773.85654447912	0.175428040840565	0.086493203559127	0.0355661274577328	0.117589739743473	FALSE
ENSG00000176101	SSNA1	8636	463.941996639214	0.232064663556772	0.120032250822863	0.0356075366597765	0.117704021336056	FALSE
ENSG00000167637	ZNF283	284349	88.3331234826384	-0.335572744475928	0.194028120549242	0.0356250693826513	0.117739348253693	FALSE
ENSG00000164654	MIOS	54468	273.585485202115	0.247633863867574	0.129426298276708	0.0356798071996953	0.117897599236803	FALSE
ENSG00000251322	SHANK3	85358	70.315088597758	-0.387995480778487	0.246973263328611	0.0356966381387888	0.117930556924516	FALSE
ENSG00000115556	PLCD4	84812	131.283207524798	-0.31417280035853	0.176875101164685	0.035704473611042	0.11793378944427	FALSE
ENSG00000125967	NECAB3	63941	161.739834803479	-0.297965348932674	0.164481736871438	0.0357193462789419	0.117960260493764	FALSE
ENSG00000167680	SEMA6B	10501	27.8276857275363	-0.475533697342967	0.450747019140845	0.0357416571469467	0.118011280719972	FALSE
ENSG00000232742	NA	NA	200.623798217873	0.274941686231043	0.148024026296952	0.0358601668677045	0.118379848360393	FALSE
ENSG00000187667	NA	NA	184.914642666654	0.286564594652489	0.156407601509213	0.0358690684079805	0.118386510755873	FALSE
ENSG00000109103	UNC119	9094	417.191238550591	-0.262966436245984	0.137316702383255	0.0358878233427472	0.1184256856623	FALSE
ENSG00000264345	LINC01894	105372030	5.03034326796702	-0.256758065496834	0.451953585535589	0.0359273511463404	0.118533380465358	FALSE
ENSG00000008952	SEC62	7095	5090.09337976079	0.161439418409734	0.0801718272172564	0.0359397844827388	0.118551659631497	FALSE
ENSG00000126254	RBM42	79171	906.647164653816	0.205417516417652	0.103966351618687	0.0359487249110755	0.118558412223507	FALSE
ENSG00000165406	MARCHF8	220972	1175.91216505906	-0.191035148335381	0.0959218463851489	0.0359798481766409	0.118638306899932	FALSE
ENSG00000167280	ENGASE	64772	350.955733609239	-0.24568233347207	0.128860373014199	0.0360026927243016	0.118690878314216	FALSE
ENSG00000182700	IGIP	492311	375.073271213935	0.254003289579894	0.134016485161086	0.0360382402255966	0.118785299662713	FALSE
ENSG00000039650	PNKP	11284	318.216775445759	-0.264865020750337	0.142121716625053	0.0360486269168305	0.118796768412065	FALSE
ENSG00000227517	LINC01483	101928122	7.07461242127056	-0.377875968180744	0.581423559798708	0.0361228444863609	0.119018544505924	FALSE
ENSG00000175895	PLEKHF2	79666	171.858623700191	0.282972918232233	0.152615474282425	0.0361375854433625	0.119044307994712	FALSE
ENSG00000198300	PEG3	5178	138.950116831555	-0.311477298212955	0.175553495843962	0.0361976464410731	0.119219326147073	FALSE
ENSG00000230291	RPL26P32	400055	109.062466476041	-0.415748789674708	0.293544994173157	0.0362181077523363	0.119263878083943	FALSE
ENSG00000178026	LRRC75B	388886	162.20045859895	-0.318464126263786	0.181375120247259	0.0362361485004767	0.119300443732714	FALSE
ENSG00000040487	SLC66A1	54896	239.010267429637	0.250213931784997	0.131535820920969	0.0362519829517735	0.119329732973694	FALSE
ENSG00000126368	NR1D1	9572	348.20827125237	-0.333432250068628	0.195504545835151	0.0363416824570105	0.119602104205535	FALSE
ENSG00000104973	MED25	81857	630.51890673477	0.193854532104164	0.0978801687486244	0.0363774936439361	0.119697056281243	FALSE
ENSG00000134152	KATNBL1	79768	356.279624384505	0.23234609576377	0.120031404958807	0.036393223699223	0.119725909411426	FALSE
ENSG00000132768	DPH2	1802	163.563753491433	0.295257745397976	0.163221076327048	0.0364150017742103	0.119774644389872	FALSE
ENSG00000042317	SPATA7	55812	207.008041912793	-0.273640989437256	0.147096628662176	0.0364269277024486	0.119790961673884	FALSE
ENSG00000130720	FIBCD1	84929	236.799041526287	-0.317760455580698	0.181707258577601	0.0364340794624286	0.119791575735865	FALSE
ENSG00000268402	NA	NA	7.59133709342938	-0.376689715613995	0.577273198901874	0.0364462253813722	0.119808606715256	FALSE
ENSG00000205037	LOC400553	400553	6.58822032307909	-0.336915262857998	0.537448303283328	0.0364643193327931	0.11984518024168	FALSE
ENSG00000085644	ZNF213	7760	315.535334551199	-0.259658106658737	0.137226422328794	0.0364773068213322	0.119864959881561	FALSE
ENSG00000204920	ZNF155	7711	58.4373586482077	-0.396767407249874	0.260331650134718	0.0364897130290366	0.119882822232359	FALSE
ENSG00000115652	UXS1	80146	680.241604663254	0.239762597921282	0.123720190879898	0.0365093871591886	0.119924551136533	FALSE
ENSG00000103194	USP10	9100	903.958096064971	0.196873466607484	0.0995250811351777	0.0365407800109685	0.120004749934819	FALSE
ENSG00000152767	FARP1	10160	2465.51157419295	0.212325060564837	0.108501064186828	0.036589235886513	0.120140944637674	FALSE
ENSG00000102879	CORO1A	11151	8.24140869140142	-0.402702374107405	0.591990830345329	0.0366451106583397	0.120301442682341	FALSE
ENSG00000163633	C4orf36	132989	112.410089086814	-0.350435919425342	0.210067183088975	0.0366552871970659	0.120311886355408	FALSE
ENSG00000109670	FBXW7	55294	351.565051843368	-0.225469246237545	0.116425672121307	0.0367251658051889	0.12051824588503	FALSE
ENSG00000071575	TRIB2	28951	368.096642514659	-0.326126072389058	0.19093402282809	0.0367594053249385	0.120584032192523	FALSE
ENSG00000116747	RO60	6738	768.188683499565	0.206038689245405	0.104891081829882	0.03677155625928	0.120584032192523	FALSE
ENSG00000196262	PPIA	5478	9576.12228236921	0.147577858402765	0.0725616473112144	0.0367651608969914	0.120584032192523	FALSE
ENSG00000196678	ERI2	112479	212.64554282662	-0.292410673538938	0.161954383985639	0.0367732570992375	0.120584032192523	FALSE
ENSG00000185829	ARL17A	51326	213.402218885688	-0.294592511523716	0.162878475717675	0.0367857229065263	0.12060191541543	FALSE
ENSG00000138768	USO1	8615	2520.70609009723	0.198016606318313	0.100528557749342	0.0368010732500382	0.120629246965391	FALSE
ENSG00000158623	COPG2	26958	232.655541827622	-0.253926391588801	0.134487523074888	0.0368216645244883	0.120673743932293	FALSE
ENSG00000173846	PLK3	1263	197.189414951704	-0.275009212377812	0.149564036366628	0.0369420913526974	0.121045347528109	FALSE
ENSG00000056097	ZFR	51663	2987.84080136298	0.153158657555757	0.0761164624329706	0.036957865090204	0.121073966035508	FALSE
ENSG00000235033	DAAM2-AS1	100505635	19.4069556516809	0.48349739392265	0.434435301194769	0.0369732843149907	0.121101412480199	FALSE
ENSG00000171311	EXOSC1	51013	304.767933834297	-0.238513071326815	0.124866792533653	0.036992439460254	0.121141082687911	FALSE
ENSG00000168427	KLHL30	377007	15.1758016460348	0.458035360097689	0.565427905533791	0.0370266721761307	0.121186367093064	FALSE
ENSG00000169247	SH3TC2	79628	25.6763187727359	0.467775280174593	0.469988490994575	0.0370274061907119	0.121186367093064	FALSE
ENSG00000189043	NDUFA4	4697	1633.02783132268	0.167321867512743	0.0834113496864279	0.0370144326534369	0.121186367093064	FALSE
ENSG00000102572	STK24	8428	1475.88795656339	0.215611854157096	0.111125985813894	0.0370498090978105	0.121236618469034	FALSE
ENSG00000153827	TRIP12	9320	5205.25679477762	0.156641491661412	0.0767602674143981	0.0370576987048213	0.121239368465707	FALSE
ENSG00000100207	TCF20	6942	743.707590417178	-0.202034663778913	0.102987543168848	0.0370876509774312	0.121291216801833	FALSE
ENSG00000227449	NA	NA	404.60090069092	-0.254464280983288	0.135435923668537	0.0370824480608033	0.121291216801833	FALSE
ENSG00000228109	MELTF-AS1	100507057	24.0319460384572	-0.471706916405314	0.396853919730642	0.0371109238719027	0.121344254690657	FALSE
ENSG00000174093	NA	NA	758.819866533148	-0.211295540527417	0.108102798659997	0.0371296431308898	0.121382385897771	FALSE
ENSG00000118369	USP35	57558	423.291177491558	-0.220951554230889	0.113890689193989	0.0371507287017331	0.121428236970944	FALSE
ENSG00000143157	POGK	57645	819.708621176655	0.192028725768186	0.0970795963430642	0.0372062443441688	0.121563487172371	FALSE
ENSG00000196705	ZNF431	170959	102.749762797726	-0.330955087628765	0.193096681359312	0.0372041967348609	0.121563487172371	FALSE
ENSG00000186377	CYP4X1	260293	29.3774968115127	-0.480664255097569	0.432117907828274	0.0372517161966069	0.121688939575583	FALSE
ENSG00000175224	ATG13	9776	1830.3360865175	0.218771503156679	0.112155314098921	0.0372850430181945	0.121774678099113	FALSE
ENSG00000249087	ZNF436-AS1	148898	102.767316529229	-0.319358604175877	0.183118337505428	0.0373161664856202	0.121853189175277	FALSE
ENSG00000154133	ROBO4	54538	5.05043723638342	-0.298687051709522	0.49903183860413	0.0373343602418508	0.121889457441077	FALSE
ENSG00000249264	NA	NA	1877.1049377984	-0.19265831378312	0.103019037192813	0.0374425018238412	0.122219318441497	FALSE
ENSG00000168116	KIAA1586	57691	187.924596554889	-0.313865939955517	0.179688928138633	0.037454913680218	0.122236028274505	FALSE
ENSG00000198858	R3HDM4	91300	649.172258687068	0.201142302602902	0.102656394361517	0.037461835283151	0.122236028274505	FALSE
ENSG00000109919	MTCH2	23788	1238.6592523904	0.180324276925747	0.0906446288195739	0.0374723479986114	0.122247138320963	FALSE
ENSG00000144230	GPR17	2840	14.5893056003692	0.461162120933152	0.547086882213324	0.0374845078353757	0.122263616586502	FALSE
ENSG00000083099	LYRM2	57226	503.362208081897	-0.206899463287464	0.105917524912556	0.0375072142242705	0.122314481881538	FALSE
ENSG00000234362	LINC01914	101929723	17.6960764767355	0.470780960778173	0.510995072906711	0.0375178797847319	0.122326069083906	FALSE
ENSG00000219747	NA	NA	462.381919418592	-0.27979962087678	0.154605280076542	0.0375258678998658	0.12232892380777	FALSE
ENSG00000067208	EVI5	7813	724.196477672117	0.201909748236278	0.104332702950007	0.0376103667723607	0.122581144233055	FALSE
ENSG00000100796	PPP4R3A	55671	1072.23282803835	-0.193377634997809	0.0984576138253229	0.0376183784075756	0.122584026190203	FALSE
ENSG00000054148	PHPT1	29085	772.79271019021	-0.22559408663249	0.117592057640514	0.0376644973945286	0.122711060937393	FALSE
ENSG00000233320	NA	NA	10.0422159859595	-0.412128472913097	0.581192015479311	0.0377487232032397	0.122962176206917	FALSE
ENSG00000162599	NFIA	4774	553.197610282305	0.221361553933062	0.114691396048939	0.0377728646628423	0.12301751549635	FALSE
ENSG00000167747	C19orf48P	84798	261.285274065046	-0.24557122705074	0.130035267942347	0.0378827043600643	0.12333486265639	FALSE
ENSG00000182325	FBXL6	26233	146.173306998977	0.316176781292222	0.181604153201959	0.0378846490734175	0.12333486265639	FALSE
ENSG00000112305	SMAP1	60682	175.466317447638	-0.283680302500774	0.156482437987902	0.0379465258175732	0.123512925347548	FALSE
ENSG00000102030	NAA10	8260	216.562064482507	0.260123417975743	0.139566006733939	0.0379705475943563	0.12356772905872	FALSE
ENSG00000106080	FKBP14	55033	1122.02672573374	-0.180262000646863	0.0915494687236619	0.0381114525803411	0.124002813645344	FALSE
ENSG00000231006	RPL7P32	100130892	581.522921544083	0.248024486992153	0.133649059833339	0.0381340133439716	0.124052751182706	FALSE
ENSG00000254554	NA	NA	55.7525988820911	0.41954295518699	0.303600838154338	0.0381434451360704	0.124059968399258	FALSE
ENSG00000102241	HTATSF1	27336	1347.99757617528	-0.184569097429938	0.0938469555202808	0.0382633192191639	0.124402802882873	FALSE
ENSG00000117597	UTP25	27042	640.891879762142	0.219077974272391	0.113838735175986	0.038257679093193	0.124402802882873	FALSE
ENSG00000140945	CDH13	1012	695.27845403416	0.278142715121283	0.153799741688787	0.0382938234192045	0.124454926112415	FALSE
ENSG00000256802	LCIIAR	100130111	12.8420603228815	-0.436572220091484	0.561190861936736	0.0382890241461259	0.124454926112415	FALSE
ENSG00000248008	NRAV	100506668	99.6238001525459	-0.332329766104574	0.196281538871862	0.0383305263448453	0.124550674967881	FALSE
ENSG00000129355	CDKN2D	1032	78.9807762726009	0.391188242562574	0.259006421086669	0.0384243461478421	0.12483194737377	FALSE
ENSG00000137575	SDCBP	6386	6201.22839480079	-0.210309052187657	0.107399574269803	0.0385690696768524	0.125278456916371	FALSE
ENSG00000234616	JRK	8629	484.41294190386	-0.246363410617948	0.131532221901099	0.0386218622777285	0.125426247982374	FALSE
ENSG00000158234	FAIM	55179	125.856129606769	0.308102653613912	0.175689976179687	0.0386406282905278	0.125463501221217	FALSE
ENSG00000175931	UBE2O	63893	509.070445574947	0.198435029613233	0.101999917900822	0.038687209733645	0.125591038167037	FALSE
ENSG00000147471	PLPBP	11212	548.485976965496	0.210262971159997	0.108557666146796	0.038720758456055	0.125676226587222	FALSE
ENSG00000010404	IDS	3423	1953.34782918026	0.176764634614387	0.0893743616356189	0.0387480359437344	0.125717311864986	FALSE
ENSG00000128394	APOBEC3F	200316	91.7993627657854	-0.355266318755903	0.21862961738276	0.0387454060262855	0.125717311864986	FALSE
ENSG00000158104	HPD	3242	43.5742063545641	0.418794124139643	0.296603977155726	0.0387641766745199	0.125745959001333	FALSE
ENSG00000259328	NA	NA	67.9397143091339	-0.370649677405703	0.234726165327442	0.0387786991379672	0.125769346874203	FALSE
ENSG00000187210	GCNT1	2650	1699.22538359006	0.437873461557732	0.35271637754724	0.03879454510054	0.125797017568663	FALSE
ENSG00000109667	SLC2A9	56606	133.570857229185	0.300481627520404	0.169988654934259	0.0388362830170083	0.125908620473049	FALSE
ENSG00000066084	DIP2B	57609	968.418843455436	-0.208209023033955	0.107672518050806	0.0388501492214129	0.125929837251994	FALSE
ENSG00000189056	RELN	5649	102.679699702774	-0.356589432074289	0.218569922289058	0.0389091400009765	0.126097286390954	FALSE
ENSG00000168936	TMEM129	92305	1390.89124257992	0.169086916704867	0.0850223818890052	0.0389393390828331	0.12617138147808	FALSE
ENSG00000133316	WDR74	54663	209.306800060264	0.271373163970614	0.149127179234614	0.0389768471580922	0.126245347320533	FALSE
ENSG00000170412	GPRC5C	55890	23.7617447066835	-0.47561227900474	0.477244643063632	0.0389767282401284	0.126245347320533	FALSE
ENSG00000103995	CEP152	22995	108.358610218066	-0.310830087731429	0.178349087664905	0.0390329722072363	0.126403330633074	FALSE
ENSG00000145916	RMND5B	64777	440.279501890218	-0.217138979741564	0.11339785937581	0.0390562739964326	0.126454980509158	FALSE
ENSG00000269165	NA	NA	14.4248514909417	-0.463687989220883	0.527403259818467	0.0390698368089785	0.126475084373729	FALSE
ENSG00000117228	GBP1	2633	1102.75895147139	0.274018512921649	0.151121040433858	0.0390954386499998	0.126510338540235	FALSE
ENSG00000204257	HLA-DMA	3108	237.87735047699	-0.257177855868282	0.138328979884109	0.0390941122873382	0.126510338540235	FALSE
ENSG00000164758	MED30	90390	108.880518711523	0.317078737064535	0.184211268529356	0.0391079378374851	0.126513419351737	FALSE
ENSG00000184436	THAP7	80764	248.069718689747	-0.245927679237236	0.131377444200545	0.0391111024299776	0.126513419351737	FALSE
ENSG00000164163	ABCE1	6059	920.755181005747	0.192388962368747	0.0984074913385905	0.0392007046411145	0.126779413148275	FALSE
ENSG00000142677	IL22RA1	58985	14.2295746177991	0.436432326551607	0.545963517953832	0.0392570577008228	0.126937795712813	FALSE
ENSG00000125375	DMAC2L	27109	163.061865268641	0.282707929604858	0.157254584619131	0.039287852695593	0.127013492201411	FALSE
ENSG00000127804	METTL16	79066	644.973823582404	-0.226242951896291	0.119280678572375	0.0393124224470496	0.127069038463974	FALSE
ENSG00000166492	FAM86GP	387745	67.086900715881	-0.3859910853007	0.254971049131105	0.0393854771008266	0.127281251532716	FALSE
ENSG00000143995	MEIS1	4211	1801.52902828072	-0.196783654892042	0.100995818565379	0.0394309658906804	0.127404317556606	FALSE
ENSG00000166033	HTRA1	5654	2823.0270673157	-0.154697272061865	0.077616438062529	0.0394479264208996	0.127435177782316	FALSE
ENSG00000101911	PRPS2	5634	495.942685518534	0.226383364992836	0.118746307381035	0.0394682736330377	0.12747348487226	FALSE
ENSG00000197296	FITM2	128486	307.730577539516	0.24807433655159	0.134203703838827	0.0394746078510178	0.12747348487226	FALSE
ENSG00000215912	TTC34	100287898	7.02350860360584	-0.364340675110827	0.560156561766028	0.0395685731437926	0.127752935892639	FALSE
ENSG00000186448	ZNF197	10168	494.60112689689	-0.205001006722225	0.105728254249663	0.0396476077685979	0.127984085212484	FALSE
ENSG00000153815	CMIP	80790	422.224709786034	-0.235881380900929	0.125370769039465	0.0396830092611458	0.128067303623344	FALSE
ENSG00000167384	ZNF180	7733	109.752569492423	-0.311564150182631	0.179018362016162	0.0396882800344453	0.128067303623344	FALSE
ENSG00000173406	DAB1	1600	33.4416302700341	-0.453179720813107	0.459842891832056	0.0397051625416662	0.128097747243316	FALSE
ENSG00000217648	PARLP2	100131471	16.4340180143474	-0.475272025713161	0.456682408667024	0.0397254580613195	0.128139188521499	FALSE
ENSG00000110436	SLC1A2	6506	261.791917303874	-0.304435583216178	0.175306272286593	0.0397422745481913	0.128146052885915	FALSE
ENSG00000167930	FAM234A	83986	945.381355169833	0.180237044656937	0.0919337508539185	0.039742487708208	0.128146052885915	FALSE
ENSG00000162931	TRIM17	51127	34.877612594817	-0.434090150135419	0.32904149544353	0.0397640140028443	0.128191429584802	FALSE
ENSG00000178814	OPLAH	26873	163.895357170961	0.2955004464152	0.167696554067262	0.0397840859881376	0.128232101744749	FALSE
